"obj","site1","site2","site3"
0.312752051017072,13,15,29
0.312610730241732,5,18,26
0.312572238439912,4,18,27
0.312557630261423,16,20,31
0.312557192199878,19,21,24
0.312550919363275,19,22,25
0.312535706492809,4,18,31
0.312429753244643,23,24,29
0.312254173769001,19,22,31
0.312185711387326,19,22,29
0.3121854821445,23,24,31
0.312173512972032,15,29,30
0.312070869798667,4,18,26
0.312058187045512,2,29,31
0.312015563469977,15,27,29
0.312001566032588,5,17,29
0.311837250619369,5,14,29
0.311827303269389,5,12,28
0.31175392280829,16,20,29
0.311747400076502,1,18,30
0.311556821427891,22,23,24
0.311463477280499,1,18,25
0.311463477280499,1,18,28
0.311450307384391,4,17,29
0.311442384334172,19,22,26
0.311361142499647,19,21,25
0.311343208518227,20,22,24
0.311313082746809,12,28,31
0.31122696404612,23,24,25
0.311215895365937,1,18,27
0.311192681061608,13,28,29
0.311171755690012,15,18,29
0.311115194971203,1,18,31
0.310999329616554,6,28,29
0.310958644887636,15,28,31
0.310938066359242,13,29,31
0.310654833204273,1,18,26
0.310473536413136,5,18,29
0.310389864918861,19,21,22
0.31033854808651,4,15,29
0.3102334769086,10,23,30
0.310196050278701,10,19,27
0.310196050278701,10,27,30
0.310183807553829,16,17,30
0.310131515505092,19,22,28
0.310063209151309,23,24,26
0.310003122780472,1,17,29
0.309949438318773,4,18,29
0.309946072501691,16,17,26
0.309877999757005,10,19,23
0.309824368474074,10,19,29
0.30973113254136,16,17,25
0.30973113254136,16,17,28
0.309712603223433,16,17,18
0.309651956705849,16,17,27
0.309615736159217,14,28,29
0.309524575611985,20,21,24
0.309524575611985,20,24,26
0.309524575611985,20,24,27
0.309524575611985,20,24,30
0.309494645164831,7,28,29
0.309486434838847,10,23,27
0.309462414100403,3,28,29
0.309400927634584,23,24,28
0.309390678443769,20,21,22
0.309390678443769,20,22,26
0.309390678443769,20,22,27
0.309390678443769,20,22,30
0.309386124985824,16,17,31
0.309299790717024,20,24,25
0.309299790717024,20,24,28
0.309261446978811,19,20,23
0.309261446978811,19,20,26
0.309261446978811,19,20,27
0.309261446978811,19,20,30
0.309259381474202,22,23,27
0.309259381474202,22,23,30
0.309231749631857,14,29,31
0.309162531160947,20,22,25
0.309162531160947,20,22,28
0.30914316981962,19,21,23
0.30914316981962,19,21,26
0.30914316981962,19,21,27
0.30914316981962,19,21,30
0.309139176789257,20,24,29
0.309071234005583,21,23,24
0.309057085266274,22,23,25
0.30902545603,19,20,25
0.30902545603,19,20,28
0.309023062070283,16,18,30
0.309004618959353,10,23,31
0.308938525528425,20,24,31
0.308883526049177,19,21,28
0.30883725774122,1,15,29
0.308795715847443,20,22,31
0.308786355068578,16,18,26
0.308744130225129,20,22,29
0.308645908388315,19,20,31
0.30860492223547,4,13,29
0.308580247579365,16,18,25
0.308580247579365,16,18,28
0.308570943139425,1,18,29
0.308559051655109,22,23,31
0.308520155051087,16,18,27
0.308498858787578,22,23,29
0.308465913657484,19,21,31
0.308407867207713,19,21,29
0.308315643704519,2,28,29
0.308248089865232,16,18,31
0.308114697324469,10,30,31
0.30802336890146,16,17,29
0.308008433143298,10,27,29
0.307803321714815,21,23,25
0.307756496523797,19,20,29
0.30775024741888,22,23,26
0.307710817682291,5,15,29
0.307700809006664,1,4,25
0.307689881216292,17,28,30
0.307671265954279,10,19,31
0.307665669747318,16,26,30
0.307455446880966,16,25,30
0.307455446880966,16,28,30
0.307408188958563,17,26,30
0.307400934515199,10,27,31
0.30738840799291,17,27,30
0.307344818605292,17,30,31
0.307250432311734,10,26,30
0.307201698868617,16,25,26
0.307201698868617,16,25,28
0.307201698868617,16,26,28
0.30719604667269,17,25,30
0.307189978909894,10,25,30
0.307178312094148,17,27,28
0.307160120631816,16,26,27
0.307160120631816,16,27,30
0.307115384029611,16,30,31
0.306953200356704,16,25,27
0.306953200356704,16,27,28
0.306944743380114,1,13,29
0.306939672665212,16,18,29
0.306936684060857,17,25,28
0.306899820884803,17,26,27
0.306860181670883,16,25,31
0.306860181670883,16,26,31
0.306860181670883,16,28,31
0.306860035987972,10,19,25
0.306860035987972,10,23,25
0.306860035987972,10,25,28
0.30683813028615,17,27,31
0.306817234858223,21,22,23
0.306745066146516,4,5,31
0.306710203592148,1,5,25
0.306691045747869,17,25,27
0.306617881206156,16,27,31
0.306583420334017,10,26,27
0.306579398676368,17,25,31
0.306565871412155,12,29,31
0.306565272617558,22,23,28
0.306557018998392,10,25,27
0.306406404926545,10,25,31
0.306383025085117,20,21,26
0.306383025085117,20,21,27
0.306383025085117,20,21,30
0.306157305882574,20,21,25
0.306157305882574,20,21,28
0.306090651931019,17,18,30
0.305989758743568,17,29,30
0.305960551218644,20,23,26
0.305960551218644,20,23,27
0.305960551218644,20,23,30
0.305896588141032,17,25,26
0.305896588141032,17,26,28
0.305880883467466,17,27,29
0.305822130620552,10,28,30
0.305790635451797,20,21,31
0.305780589142675,16,29,30
0.305744351251603,20,21,29
0.305730019054915,20,23,25
0.305730019054915,20,23,28
0.305697520948651,5,13,29
0.305697520948651,12,13,29
0.305674674617196,16,27,29
0.305617851348841,17,18,27
0.305589611551591,17,18,25
0.305589611551591,17,18,28
0.305544173047387,17,26,31
0.305541785503913,10,25,26
0.305520746689185,16,26,29
0.305513391409207,10,19,26
0.305513391409207,10,23,26
0.305503682792187,21,23,26
0.305503682792187,21,23,27
0.305503682792187,21,23,30
0.305355002493167,20,23,31
0.305316508911578,16,25,29
0.305316508911578,16,28,29
0.305250676041966,21,23,28
0.305250509886404,17,18,31
0.305198270396655,10,27,28
0.305129733271478,4,5,28
0.305095134299101,17,28,31
0.305071191174883,10,19,28
0.305033378444008,10,23,28
0.304983622232609,16,29,31
0.304838572939237,21,23,31
0.304809747143846,17,18,26
0.304788501550364,21,23,29
0.304757215425764,10,26,31
0.304645348634023,4,29,30
0.304613003936042,18,26,30
0.304571615176254,10,28,31
0.304557097766153,1,5,27
0.304480631301075,20,23,29
0.304414189174114,18,25,30
0.304414189174114,18,28,30
0.304360036945177,15,28,29
0.304252496074481,5,25,30
0.304202071353187,1,4,27
0.304154630105786,18,26,27
0.304154630105786,18,27,30
0.304124619383069,15,29,31
0.304089066140149,18,30,31
0.304064885396761,17,26,29
0.304053540916732,18,25,28
0.303958817639134,18,25,27
0.303958817639134,18,27,28
0.303858741504137,17,25,29
0.303765149389956,5,25,28
0.303716076402889,18,25,31
0.303716076402889,18,28,31
0.303715642220328,10,23,29
0.303701255588465,1,5,26
0.303659897058707,5,25,27
0.303638061410502,18,27,31
0.303560588263759,1,4,26
0.303437168010849,10,26,28
0.303318205051407,5,25,31
0.303076774383801,18,25,26
0.303076774383801,18,26,28
0.303061224612189,12,28,29
0.302992197305682,10,25,29
0.302886279334095,17,18,29
0.302829064513902,10,26,29
0.302823563141853,18,29,30
0.302743716355921,18,26,31
0.302741823070221,18,27,29
0.302560565775724,5,26,30
0.302474691106671,5,25,26
0.302258464175659,17,28,29
0.301962234266102,5,26,27
0.301919902611805,17,29,31
0.301394080798179,18,26,29
0.301366255115973,5,27,30
0.301200827930129,18,25,29
0.301200827930129,18,28,29
0.30088101415758,18,29,31
0.300464194467882,4,25,30
0.30003747953201,5,25,29
0.299919111833263,4,25,27
0.299875155710529,5,26,31
0.299766073831786,4,25,28
0.299323653477507,4,25,31
0.299297851733763,5,27,29
0.298845231611893,5,27,31
0.298579319877434,10,29,31
0.2984999005633,4,25,26
0.298116014175515,5,26,29
0.297509066740458,5,30,31
0.297486043904367,5,26,28
0.297029587722833,10,28,29
0.296505576694085,5,28,30
0.296206341212631,20,26,27
0.296206341212631,20,26,30
0.296206341212631,20,27,30
0.296188387254704,4,25,29
0.296011652924356,5,27,28
0.295993657699272,20,25,26
0.295993657699272,20,25,27
0.295993657699272,20,25,28
0.295993657699272,20,25,30
0.295993657699272,20,26,28
0.295993657699272,20,27,28
0.295993657699272,20,28,30
0.295788883101567,1,4,28
0.295772362462024,4,26,30
0.295634569354514,20,25,31
0.295634569354514,20,26,31
0.295634569354514,20,27,31
0.295634569354514,20,28,31
0.295634569354514,20,30,31
0.295268292959571,4,26,27
0.295228624771061,22,24,25
0.294945603427364,1,25,30
0.294810758568898,20,26,29
0.294810758568898,20,27,29
0.294810758568898,20,29,30
0.294683030995104,1,5,31
0.294603262819696,20,25,29
0.294603262819696,20,28,29
0.294585491616302,19,29,30
0.294480115855829,1,25,27
0.294333167432708,1,4,31
0.294250881499366,20,29,31
0.293949563994736,1,25,28
0.293825996149745,4,27,30
0.293796378842422,1,5,28
0.293522057768244,1,25,31
0.293391229295283,4,26,28
0.293126660285357,21,24,25
0.293126660285357,24,25,26
0.293126660285357,24,25,27
0.293126660285357,24,25,28
0.293126660285357,24,25,30
0.292793937210067,19,25,30
0.292770771404613,4,26,31
0.292763045024093,24,25,29
0.29275215797244,24,25,31
0.292742591844184,1,25,26
0.29272415968536,21,22,24
0.292671986267589,21,22,25
0.292671986267589,22,25,26
0.292671986267589,22,25,27
0.292671986267589,22,25,28
0.292671986267589,22,25,30
0.292579219681643,19,23,30
0.29254182475619,4,28,30
0.292357384474669,19,25,27
0.29229164178344,22,25,31
0.292100395796261,4,27,28
0.292096841920127,19,23,27
0.292085220836463,1,29,30
0.292051440756981,22,25,29
0.291852946693454,4,27,29
0.291675993205272,19,23,25
0.291675993205272,19,25,28
0.291533975994299,4,27,31
0.291252143056967,19,25,31
0.29124136250803,4,26,29
0.291074946834888,19,27,30
0.290950018912554,1,26,30
0.290656303326556,1,25,29
0.290577678653639,21,24,26
0.290577678653639,21,24,27
0.290577678653639,21,24,30
0.2905193861139,1,26,27
0.290486106320339,19,25,26
0.29040254994494,19,30,31
0.29038994246489,19,26,30
0.290389246074483,19,28,30
0.290361311055463,21,24,28
0.290219084129011,21,24,29
0.290066597957007,21,22,26
0.290066597957007,21,22,27
0.290066597957007,21,22,30
0.290039724746688,4,30,31
0.289987138634838,21,24,31
0.289979628622165,19,27,28
0.289964600101761,19,26,27
0.289955279759822,19,27,31
0.289920295036283,5,28,31
0.289847373543634,21,22,28
0.28966309221096,22,24,26
0.289467408034567,21,22,31
0.289452700000821,21,22,29
0.289327577243369,19,23,31
0.289136403414247,19,27,29
0.288926753709574,21,25,26
0.288926753709574,21,25,27
0.288926753709574,21,25,28
0.288926753709574,21,25,30
0.288808685062844,23,25,30
0.288797848300183,1,27,30
0.288680745387711,22,24,27
0.288680745387711,22,24,30
0.28857840489476,24,26,28
0.288548054369886,21,25,31
0.288478272818304,19,25,29
0.288462913067247,22,24,28
0.288427124674593,23,25,27
0.288320826692181,21,25,29
0.288314030613177,22,24,29
0.288070933893323,22,24,31
0.288029779151012,22,26,28
0.287913565180804,19,23,28
0.287826818039479,19,23,26
0.287754499830365,1,26,31
0.287717117243989,23,27,30
0.287512836012738,1,26,28
0.287464063643711,23,25,28
0.287439083236538,23,30,31
0.287421764068895,24,26,27
0.287421764068895,24,26,30
0.287305349047529,19,26,28
0.28714580796659,19,26,31
0.287063684394508,24,26,29
0.287047850843761,23,25,31
0.287038534156717,23,27,31
0.286902047714142,1,27,29
0.286869175238535,1,28,30
0.286827711028691,22,26,27
0.286827711028691,22,26,30
0.28682232822396,24,26,31
0.2867491124171,19,28,31
0.286675381644439,1,27,31
0.286511578537487,1,27,28
0.286406558122515,1,26,29
0.286308398556694,23,25,26
0.286305515109667,23,28,30
0.286219498101812,22,26,31
0.286212066459714,22,26,29
0.286199822415861,21,26,27
0.286199822415861,21,26,30
0.286199822415861,21,27,30
0.286145861041171,23,26,30
0.285985640914742,21,26,28
0.285985640914742,21,27,28
0.285985640914742,21,28,30
0.285953648360654,23,27,28
0.285889163037141,23,27,29
0.28582886152592,23,29,30
0.285809527355013,19,26,29
0.285795530511273,22,27,30
0.285782860073539,23,26,27
0.285708860088797,22,27,28
0.285708860088797,22,28,30
0.285686506515935,24,27,28
0.285686506515935,24,28,30
0.285636316757866,19,23,29
0.285607632568904,21,26,31
0.285607632568904,21,27,31
0.285607632568904,21,28,31
0.285607632568904,21,30,31
0.285601813160325,21,26,29
0.285601813160325,21,27,29
0.285601813160325,21,29,30
0.285390571360057,21,28,29
0.285348019521795,24,28,29
0.285336825524417,22,28,31
0.285319690842664,24,28,31
0.285215564851844,4,28,31
0.285186412201906,22,27,31
0.285186412201906,22,30,31
0.285181439773855,22,27,29
0.285181439773855,22,29,30
0.285124072683192,22,28,29
0.285083858036015,1,30,31
0.285016650708291,21,29,31
0.2845797739923,22,29,31
0.284451109172758,23,25,29
0.284448678099264,24,27,30
0.284072466058457,24,27,29
0.284072466058457,24,29,30
0.283950841087329,5,28,29
0.283799688169253,5,29,31
0.283629061922997,24,27,31
0.283629061922997,24,30,31
0.28327024585429,24,29,31
0.283025840165343,23,26,28
0.282929276419715,23,28,31
0.28270174391385,23,26,31
0.281518240349265,23,26,29
0.28112046124826,19,28,29
0.280405503687345,23,29,31
0.280256200893095,19,29,31
0.279831646542464,23,28,29
0.279724496335555,4,28,29
0.278619460761547,1,28,31
0.275927985746288,4,29,31
0.273906394266165,1,28,29
0.270792765778975,1,29,31
0.264812528973027,25,26,30
0.264812528973027,25,28,30
0.26478025665385,25,26,27
0.26478025665385,25,27,28
0.26478025665385,25,27,30
0.264462426191068,25,30,31
0.264435499458385,25,27,31
0.263424163426061,25,27,29
0.263143583778292,25,29,30
0.261700044305975,25,28,31
0.261137740125259,25,26,28
0.260781581602753,25,26,31
0.260248700799921,25,26,29
0.260248700799921,25,28,29
0.259909347317429,25,29,31
0.256980745299003,26,27,28
0.256891590419077,26,28,30
0.254240209176656,26,27,30
0.253746090167984,26,27,31
0.253600562315272,26,30,31
0.253506130842888,27,28,30
0.253179815609865,27,28,31
0.253030335564861,28,30,31
0.25295814203601,26,27,29
0.252546120793584,26,29,30
0.252416464456989,26,28,31
0.252281087707272,27,28,29
0.252199502057196,26,28,29
0.251876953269173,28,29,30
0.248707731845674,26,29,31
0.24787417616163,27,30,31
0.246620172844007,27,29,31
0.246018270259364,27,29,30
0.243929487241809,29,30,31
0.238491594389764,28,29,31
